단지키,구,법정동,대표단지명,대표대지위치,주소수,원건물명수,시설행수,분류시설행수,주소예시,원건물명예시,법정동_key,행정동_매칭키,상권_매칭방식,인구_직접매칭,세대_직접매칭,상권_법정동매칭,상권_행정동매칭,운동시설,교육_학습시설,키즈시설,시니어시설,공유오피스_회의,라운지_휴게,사우나_목욕,편의_생활시설,ratio_child,ratio_elderly,ratio_young,ratio_middle,ratio_1person,ratio_2person,ratio_3plus,카페수,헬스장수,학원수,기타학원수,독서실수,사우나수,원본상권총업소수,카페수_log,헬스장수_log,학원수_log,기타학원수_log,독서실수_log,사우나수_log,원본상권총업소수_log,구_단지수,생활권역_동남권,생활권역_동북권,생활권역_서남권,생활권역_서북권
양천구 | 신월동 | 목동센트럴 아이파크위브 4단지,양천구,신월동,목동센트럴 아이파크위브 4단지,서울특별시 양천구 신월동 1078번지,1,1,8,7,서울특별시 양천구 신월동 1078번지,목동센트럴 아이파크위브 4단지,신월동,신월,법정동직접,1,1,1,1,1,1,1,1,1,0,1,1,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 삼진연립가로주택,양천구,신월동,삼진연립가로주택,서울특별시 양천구 신월동 487-9번지,1,2,2,0,서울특별시 양천구 신월동 487-9번지,삼진연립가로주택 / 삼진연립아파트,신월동,신월,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
"양천구 | 신월동 | 서울시 양천구 신월동 25,25-1 도시형생활주택 신축공사",양천구,신월동,"서울시 양천구 신월동 25,25-1 도시형생활주택 신축공사",서울특별시 양천구 신월동 25번지,1,1,4,3,서울특별시 양천구 신월동 25번지,"서울시 양천구 신월동 25,25-1 도시형생활주택 신축공사",신월동,신월,법정동직접,1,1,1,1,0,1,1,0,0,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 서울특별시 양천구 신월동 1040번지,양천구,신월동,,서울특별시 양천구 신월동 1040번지,1,1,1,1,서울특별시 양천구 신월동 1040번지,,신월동,신월,법정동직접,1,1,1,1,0,0,1,0,0,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 서울특별시 양천구 신월동 128번지,양천구,신월동,,서울특별시 양천구 신월동 128번지,1,1,1,0,서울특별시 양천구 신월동 128번지,,신월동,신월,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 수명산 SK VIEW,양천구,신월동,수명산 SK VIEW,서울특별시 양천구 신월동 1053번지,1,1,4,3,서울특별시 양천구 신월동 1053번지,수명산 SK VIEW,신월동,신월,법정동직접,1,1,1,1,1,0,1,1,0,0,1,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 수명산 동원데자뷰아파트,양천구,신월동,수명산 동원데자뷰아파트,서울특별시 양천구 신월동 1-10번지,1,1,2,2,서울특별시 양천구 신월동 1-10번지,수명산 동원데자뷰아파트,신월동,신월,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 수명산 롯데캐슬,양천구,신월동,수명산 롯데캐슬,서울특별시 양천구 신월동 1-4번지,1,1,4,2,서울특별시 양천구 신월동 1-4번지,수명산 롯데캐슬,신월동,신월,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 신목동파라곤,양천구,신월동,신목동파라곤,서울특별시 양천구 신월동 489-3번지,1,1,6,4,서울특별시 양천구 신월동 489-3번지,신목동파라곤,신월동,신월,법정동직접,1,1,1,1,1,0,1,1,0,0,1,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 신월동코아루2단지,양천구,신월동,신월동코아루2단지,서울특별시 양천구 신월동 1058번지,1,1,2,2,서울특별시 양천구 신월동 1058번지,신월동코아루2단지,신월동,신월,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 신월에비뉴원,양천구,신월동,신월에비뉴원,서울특별시 양천구 신월동 48-7번지,1,1,1,0,서울특별시 양천구 신월동 48-7번지,신월에비뉴원,신월동,신월,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 신정뉴타운 롯데캐슬,양천구,신월동,신정뉴타운 롯데캐슬,서울특별시 양천구 신월동 612-13번지,1,1,10,7,서울특별시 양천구 신월동 612-13번지,신정뉴타운 롯데캐슬,신월동,신월,법정동직접,1,1,1,1,1,1,1,1,0,1,1,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 신정재정비촉진지구 제1구역3지구 주택재개발정비사업,양천구,신월동,신정재정비촉진지구 제1구역3지구 주택재개발정비사업,서울특별시 양천구 신월동 606-17번지,1,1,3,3,서울특별시 양천구 신월동 606-17번지,신정재정비촉진지구 제1구역3지구 주택재개발정비사업,신월동,신월,법정동직접,1,1,1,1,0,0,1,1,0,1,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 은성마을 승윤노블리안,양천구,신월동,은성마을 승윤노블리안,서울특별시 양천구 신월동 15-2번지,1,1,1,1,서울특별시 양천구 신월동 15-2번지,은성마을 승윤노블리안,신월동,신월,법정동직접,1,1,1,1,0,0,1,0,0,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 장수마을아파트,양천구,신월동,장수마을아파트,서울특별시 양천구 신월동 1037번지,1,1,2,1,서울특별시 양천구 신월동 1037번지,장수마을아파트,신월동,신월,법정동직접,1,1,1,1,0,0,1,0,0,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신월동 | 제일캐슬,양천구,신월동,제일캐슬,서울특별시 양천구 신월동 494-9번지,1,1,1,1,서울특별시 양천구 신월동 494-9번지,제일캐슬,신월동,신월,법정동직접,1,1,1,1,0,0,0,0,1,0,0,0,0.05131924298936317,0.32133236634894324,0.10931240502831883,0.27818932172952066,0.3931747981094861,0.2591083324029623,0.34771686948755165,116,20,144,172,12,8,3744,4.762173934797756,3.044522437723423,4.976733742420574,5.153291594497779,2.5649493574615367,2.1972245773362196,8.22817689595132,36,0,0,1,0
양천구 | 신정동 | 명지해드는터,양천구,신정동,명지해드는터,서울특별시 양천구 신정동 1300번지,1,1,1,1,서울특별시 양천구 신정동 1300번지,명지해드는터,신정동,신정,법정동직접,1,1,1,1,0,0,0,0,1,0,0,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 목동 중앙하이츠,양천구,신정동,목동 중앙하이츠,서울특별시 양천구 신정동 282-71번지,1,1,3,3,서울특별시 양천구 신정동 282-71번지,목동 중앙하이츠,신정동,신정,법정동직접,1,1,1,1,0,1,1,1,0,0,0,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 목동파크자이,양천구,신정동,목동파크자이,서울특별시 양천구 신정동 171-61번지,1,1,4,4,서울특별시 양천구 신정동 171-61번지,목동파크자이,신정동,신정,법정동직접,1,1,1,1,1,1,1,1,0,0,1,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 서울특별시 양천구 신정동 1316번지,양천구,신정동,,서울특별시 양천구 신정동 1316번지,1,1,2,2,서울특별시 양천구 신정동 1316번지,,신정동,신정,법정동직접,1,1,1,1,1,0,0,0,0,0,1,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 서울특별시 양천구 신정동 311번지,양천구,신정동,,서울특별시 양천구 신정동 311번지,1,1,1,1,서울특별시 양천구 신정동 311번지,,신정동,신정,법정동직접,1,1,1,1,0,0,1,0,0,0,0,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 신정 이펜하우스 2단지,양천구,신정동,신정 이펜하우스 2단지,서울특별시 양천구 신정동 블록,1,3,14,11,서울특별시 양천구 신정동 블록,신정 이펜하우스 2단지 / 신정 이펜하우스 5단지 / 신정 이펜하우스 4단지,신정동,신정,법정동직접,1,1,1,1,0,1,1,1,0,0,0,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 신정2 재정비촉진구역 1지구 주택재개발 정비사업,양천구,신정동,신정2 재정비촉진구역 1지구 주택재개발 정비사업,서울특별시 양천구 신정동 1175-28번지,1,4,56,30,서울특별시 양천구 신정동 1175-28번지,신정2 재정비촉진구역 1지구 주택재개발 아파트 / 신정2 재정비촉진구역 1지구 주택재개발 정비사업 / 래미안 목동아델리체 / 신정2재정비촉진구역1지구주택재개발,신정동,신정,법정동직접,1,1,1,1,1,1,1,1,0,1,1,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 신정4 재정비촉진구역 재건축사업,양천구,신정동,신정4 재정비촉진구역 재건축사업,서울특별시 양천구 신정동 1200-1번지,1,1,7,6,서울특별시 양천구 신정동 1200-1번지,신정4 재정비촉진구역 재건축사업,신정동,신정,법정동직접,1,1,1,1,1,1,1,1,0,0,1,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 신정도시마을주택,양천구,신정동,신정도시마을주택,서울특별시 양천구 신정동 1289-2번지,1,1,4,2,서울특별시 양천구 신정동 1289-2번지,신정도시마을주택,신정동,신정,법정동직접,1,1,1,1,1,0,1,0,0,0,1,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 신정동 수정아파트,양천구,신정동,신정동 수정아파트,서울특별시 양천구 신정동 733-31번지,1,1,5,4,서울특별시 양천구 신정동 733-31번지,신정동 수정아파트,신정동,신정,법정동직접,1,1,1,1,1,0,1,1,1,0,1,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 양천구 신정동 도시형생활주택,양천구,신정동,양천구 신정동 도시형생활주택,서울특별시 양천구 신정동 119-2번지,1,1,1,0,서울특별시 양천구 신정동 119-2번지,양천구 신정동 도시형생활주택(원룸형 아파트),신정동,신정,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 양천중앙하이츠,양천구,신정동,양천중앙하이츠,서울특별시 양천구 신정동 1314번지,1,1,4,2,서울특별시 양천구 신정동 1314번지,양천중앙하이츠,신정동,신정,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 이든채,양천구,신정동,이든채,서울특별시 양천구 신정동 1320-8번지,1,1,4,3,서울특별시 양천구 신정동 1320-8번지,이든채,신정동,신정,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
양천구 | 신정동 | 호반써밋 목동,양천구,신정동,호반써밋 목동,서울특별시 양천구 신정동 1150-41번지,1,1,6,2,서울특별시 양천구 신정동 1150-41번지,호반써밋 목동,신정동,신정,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.05630498880281732,0.2578838211050644,0.11717157392799532,0.27863553908968974,0.3077356121079146,0.23247253778310262,0.45979185010898277,217,60,598,438,67,5,5914,5.384495062789089,4.110873864173311,6.395261598115449,6.0844994130751715,4.219507705176107,1.791759469228055,8.685246776412487,36,0,0,1,0
영등포구 | 당산동2가 | 한화포레나당산,영등포구,당산동2가,한화포레나당산,서울특별시 영등포구 당산동2가 45-5번지,1,2,2,2,서울특별시 영등포구 당산동2가 45-5번지,한화포레나당산 / 당산동2가 청년주택,당산동2가,당산,법정동직접,1,1,1,1,0,0,1,0,0,0,0,0,0.04590600775193798,0.15285852713178294,0.24781976744186046,0.4115794573643411,0.6968196533993525,0.13426014092553798,0.1689202056751095,16,2,1,15,0,0,406,2.833213344056216,1.0986122886681096,0.6931471805599453,2.772588722239781,0.0,0.0,6.008813185442595,53,0,0,1,0
영등포구 | 당산동3가 | 당산계룡리슈빌1단지,영등포구,당산동3가,당산계룡리슈빌1단지,서울특별시 영등포구 당산동3가 564번지,1,1,1,0,서울특별시 영등포구 당산동3가 564번지,당산계룡리슈빌1단지,당산동3가,당산,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.04590600775193798,0.15285852713178294,0.24781976744186046,0.4115794573643411,0.6968196533993525,0.13426014092553798,0.1689202056751095,55,11,11,50,2,0,1630,4.02535169073515,2.4849066497880004,2.4849066497880004,3.9318256327243257,1.0986122886681096,0.0,7.396948602621014,53,0,0,1,0
영등포구 | 당산동3가 | 당산계룡리슈빌3단지,영등포구,당산동3가,당산계룡리슈빌3단지,서울특별시 영등포구 당산동3가 565번지,1,1,5,5,서울특별시 영등포구 당산동3가 565번지,당산계룡리슈빌3단지,당산동3가,당산,법정동직접,1,1,1,1,1,1,1,0,0,1,1,0,0.04590600775193798,0.15285852713178294,0.24781976744186046,0.4115794573643411,0.6968196533993525,0.13426014092553798,0.1689202056751095,55,11,11,50,2,0,1630,4.02535169073515,2.4849066497880004,2.4849066497880004,3.9318256327243257,1.0986122886681096,0.0,7.396948602621014,53,0,0,1,0
영등포구 | 당산동4가 | 광성연립,영등포구,당산동4가,광성연립,서울특별시 영등포구 당산동4가 74번지,1,2,2,2,서울특별시 영등포구 당산동4가 74번지,광성연립 / 당산동 삼익플라주아파트,당산동4가,당산,법정동직접,1,1,1,1,0,0,1,0,0,0,0,0,0.04590600775193798,0.15285852713178294,0.24781976744186046,0.4115794573643411,0.6968196533993525,0.13426014092553798,0.1689202056751095,34,6,17,43,1,0,597,3.5553480614894135,1.9459101490553132,2.8903717578961645,3.784189633918261,0.6931471805599453,0.0,6.393590753950631,53,0,0,1,0
영등포구 | 당산동4가 | 반도유보라,영등포구,당산동4가,반도유보라,서울특별시 영등포구 당산동4가 1-3번지,1,1,2,2,서울특별시 영등포구 당산동4가 1-3번지,반도유보라,당산동4가,당산,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.04590600775193798,0.15285852713178294,0.24781976744186046,0.4115794573643411,0.6968196533993525,0.13426014092553798,0.1689202056751095,34,6,17,43,1,0,597,3.5553480614894135,1.9459101490553132,2.8903717578961645,3.784189633918261,0.6931471805599453,0.0,6.393590753950631,53,0,0,1,0
영등포구 | 당산동4가 | 브라운스톤 당산,영등포구,당산동4가,브라운스톤 당산,서울특별시 영등포구 당산동4가 98번지,1,1,2,1,서울특별시 영등포구 당산동4가 98번지,브라운스톤 당산,당산동4가,당산,법정동직접,1,1,1,1,0,0,0,1,0,0,0,0,0.04590600775193798,0.15285852713178294,0.24781976744186046,0.4115794573643411,0.6968196533993525,0.13426014092553798,0.1689202056751095,34,6,17,43,1,0,597,3.5553480614894135,1.9459101490553132,2.8903717578961645,3.784189633918261,0.6931471805599453,0.0,6.393590753950631,53,0,0,1,0
영등포구 | 당산동4가 | 영등포구 당산4가 당산현대2차아파트 소규모재건축 정비사업,영등포구,당산동4가,영등포구 당산4가 당산현대2차아파트 소규모재건축 정비사업,서울특별시 영등포구 당산동4가 92번지,1,1,5,3,서울특별시 영등포구 당산동4가 92번지,영등포구 당산4가 당산현대2차아파트 소규모재건축 정비사업,당산동4가,당산,법정동직접,1,1,1,1,1,0,1,1,0,0,1,0,0.04590600775193798,0.15285852713178294,0.24781976744186046,0.4115794573643411,0.6968196533993525,0.13426014092553798,0.1689202056751095,34,6,17,43,1,0,597,3.5553480614894135,1.9459101490553132,2.8903717578961645,3.784189633918261,0.6931471805599453,0.0,6.393590753950631,53,0,0,1,0
영등포구 | 당산동4가 | 유원제일1차아파트 주택재건축정비사업,영등포구,당산동4가,유원제일1차아파트 주택재건축정비사업,서울특별시 영등포구 당산동4가 91번지,1,1,8,6,서울특별시 영등포구 당산동4가 91번지,유원제일1차아파트 주택재건축정비사업,당산동4가,당산,법정동직접,1,1,1,1,1,1,1,1,0,0,1,0,0.04590600775193798,0.15285852713178294,0.24781976744186046,0.4115794573643411,0.6968196533993525,0.13426014092553798,0.1689202056751095,34,6,17,43,1,0,597,3.5553480614894135,1.9459101490553132,2.8903717578961645,3.784189633918261,0.6931471805599453,0.0,6.393590753950631,53,0,0,1,0
영등포구 | 당산동5가 | 당산센트럴아이파크,영등포구,당산동5가,당산센트럴아이파크,서울특별시 영등포구 당산동5가 43번지,1,1,4,1,서울특별시 영등포구 당산동5가 43번지,당산센트럴아이파크,당산동5가,당산,법정동직접,1,1,1,1,0,0,0,0,0,1,0,0,0.04590600775193798,0.15285852713178294,0.24781976744186046,0.4115794573643411,0.6968196533993525,0.13426014092553798,0.1689202056751095,16,10,46,36,2,0,483,2.833213344056216,2.3978952727983707,3.8501476017100584,3.6109179126442243,1.0986122886681096,0.0,6.182084906716632,53,0,0,1,0
영등포구 | 당산동5가 | 유원제일2차아파트재건축정비,영등포구,당산동5가,유원제일2차아파트재건축정비,서울특별시 영등포구 당산동5가 7-2번지,1,2,10,7,서울특별시 영등포구 당산동5가 7-2번지,유원제일2차아파트재건축정비,당산동5가,당산,법정동직접,1,1,1,1,1,1,1,1,0,1,1,0,0.04590600775193798,0.15285852713178294,0.24781976744186046,0.4115794573643411,0.6968196533993525,0.13426014092553798,0.1689202056751095,16,10,46,36,2,0,483,2.833213344056216,2.3978952727983707,3.8501476017100584,3.6109179126442243,1.0986122886681096,0.0,6.182084906716632,53,0,0,1,0
영등포구 | 대림동 | H House 대림 뉴스테이,영등포구,대림동,H House 대림 뉴스테이,서울특별시 영등포구 대림동 994-1번지,1,1,3,2,서울특별시 영등포구 대림동 994-1번지,H House 대림 뉴스테이,대림동,대림,법정동직접,1,1,1,1,0,0,0,0,1,0,0,0,0.03899382017582035,0.34230568369744974,0.1303855862128993,0.2680825137087649,0.482982982982983,0.2539205872539206,0.26309642976309644,77,7,31,88,5,6,3076,4.356708826689592,2.0794415416798357,3.4657359027997265,4.48863636973214,1.791759469228055,1.9459101490553132,8.031710375322042,53,0,0,1,0
영등포구 | 대림동 | e편한세상 영등포 아델포레,영등포구,대림동,e편한세상 영등포 아델포레,서울특별시 영등포구 대림동 917-49번지,1,1,7,6,서울특별시 영등포구 대림동 917-49번지,e편한세상 영등포 아델포레,대림동,대림,법정동직접,1,1,1,1,1,1,1,1,0,0,1,0,0.03899382017582035,0.34230568369744974,0.1303855862128993,0.2680825137087649,0.482982982982983,0.2539205872539206,0.26309642976309644,77,7,31,88,5,6,3076,4.356708826689592,2.0794415416798357,3.4657359027997265,4.48863636973214,1.791759469228055,1.9459101490553132,8.031710375322042,53,0,0,1,0
영등포구 | 대림동 | 대림갑을아파트,영등포구,대림동,대림갑을아파트,서울특별시 영등포구 대림동 1119번지,1,1,1,1,서울특별시 영등포구 대림동 1119번지,대림갑을아파트,대림동,대림,법정동직접,1,1,1,1,0,0,0,0,1,0,0,0,0.03899382017582035,0.34230568369744974,0.1303855862128993,0.2680825137087649,0.482982982982983,0.2539205872539206,0.26309642976309644,77,7,31,88,5,6,3076,4.356708826689592,2.0794415416798357,3.4657359027997265,4.48863636973214,1.791759469228055,1.9459101490553132,8.031710375322042,53,0,0,1,0
영등포구 | 대림동 | 대림동 청년주택,영등포구,대림동,대림동 청년주택,서울특별시 영등포구 대림동 986-4번지,1,1,2,0,서울특별시 영등포구 대림동 986-4번지,대림동 청년주택,대림동,대림,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.03899382017582035,0.34230568369744974,0.1303855862128993,0.2680825137087649,0.482982982982983,0.2539205872539206,0.26309642976309644,77,7,31,88,5,6,3076,4.356708826689592,2.0794415416798357,3.4657359027997265,4.48863636973214,1.791759469228055,1.9459101490553132,8.031710375322042,53,0,0,1,0
영등포구 | 대림동 | 서울특별시 영등포구 대림동 696번지,영등포구,대림동,,서울특별시 영등포구 대림동 696번지,1,1,1,1,서울특별시 영등포구 대림동 696번지,,대림동,대림,법정동직접,1,1,1,1,0,0,1,0,0,0,0,0,0.03899382017582035,0.34230568369744974,0.1303855862128993,0.2680825137087649,0.482982982982983,0.2539205872539206,0.26309642976309644,77,7,31,88,5,6,3076,4.356708826689592,2.0794415416798357,3.4657359027997265,4.48863636973214,1.791759469228055,1.9459101490553132,8.031710375322042,53,0,0,1,0
영등포구 | 대림동 | 스마트빌 신축공사,영등포구,대림동,스마트빌 신축공사,서울특별시 영등포구 대림동 990-10번지,1,1,3,1,서울특별시 영등포구 대림동 990-10번지,스마트빌 신축공사,대림동,대림,법정동직접,1,1,1,1,0,0,0,0,1,0,0,0,0.03899382017582035,0.34230568369744974,0.1303855862128993,0.2680825137087649,0.482982982982983,0.2539205872539206,0.26309642976309644,77,7,31,88,5,6,3076,4.356708826689592,2.0794415416798357,3.4657359027997265,4.48863636973214,1.791759469228055,1.9459101490553132,8.031710375322042,53,0,0,1,0
