대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리주택대장PK,건물명,특수지명,블록,복리분양시설종류코드,복리분양시설종류코드명,기타시설,용도코드,용도코드명,기타용도,면적(㎡),개소
서울특별시 종로구 홍파동 199번지,11110,17900,0,199,0,1.00E+12,,,,2099,기타집회장,"주민회의실,주민라운지,키즈카페(주민휴게시설)",2006,복리시설,주민공동시설,0,0
서울특별시 종로구 구기동 88-2번지,11110,18200,0,88,2,1.00E+21,종로구 구기동 공동주택 신축공사,,,1000,어린이놀이터,,2001,아파트,,68.42,1
서울특별시 종로구 구기동 88-2번지,11110,18200,0,88,2,1.00E+21,종로구 구기동 공동주택 신축공사,,,90000,기타복리시설,커뮤니티-2(키즈아트뮤지엄),2001,아파트,,135.7463,1
서울특별시 종로구 구기동 88-2번지,11110,18200,0,88,2,1.00E+21,종로구 구기동 공동주택 신축공사,,,90000,기타복리시설,커뮤니티-3(GX룸),2001,아파트,,74.7697,1
서울특별시 종로구 구기동 88-2번지,11110,18200,0,88,2,1.00E+21,종로구 구기동 공동주택 신축공사,,,90000,기타복리시설,커뮤니티-1(돌봄센터),2001,아파트,,157.2209,1
서울특별시 종로구 평창동 113-1번지,11110,18300,0,113,1,1.00E+12,평창동 주거복합단지,,,90000,기타복리시설,그밖의시설,2006,복리시설,레스토랑,360.51,1
서울특별시 종로구 평창동 113-1번지,11110,18300,0,113,1,1.00E+12,평창동 주거복합단지,,,90000,기타복리시설,주민운동시설,2006,복리시설,휘트니스,307.44,1
서울특별시 종로구 평창동 113-1번지,11110,18300,0,113,1,1.00E+12,평창동 주거복합단지,,,90000,기타복리시설,그밖의 시설,2006,복리시설,세대창고,101.96,4
서울특별시 종로구 평창동 595번지,11110,18300,0,595,0,1.00E+12,,,,1000,어린이놀이터,놀이터 용도폐지,2001,아파트,,0,0
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,1000,어린이놀이터,,2006,복리시설,,125.91,1
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,2001,회의장,주민회의실,2006,복리시설,,81.4875,1
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,2099,기타집회장,주민휴게실,2006,복리시설,,138.5685,2
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,2099,기타집회장,주민집회소,2006,복리시설,,136.104,1
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,6000,노인정,,2006,복리시설,,100.8341,1
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,10001,옥내운동시설,"휘트니스센터,GX룸",2006,복리시설,,341.2555,2
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,1000,어린이놀이터,,2006,복리시설,,134.9,1
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,6000,노인정,,2006,복리시설,,98.33,1
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,2001,회의장,주민회의실,2006,복리시설,,85.7153,1
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,2099,기타집회장,주민집회소,2006,복리시설,,116.4953,1
서울특별시 종로구 신영동 158-2번지,11110,18600,0,158,2,1.00E+12,신영제1구역주택재개발정비사업아파트,,,2099,기타집회장,주민휴게실,2006,복리시설,,60.3226,1
서울특별시 종로구 신영동 213-1번지,11110,18600,0,213,1,1.00E+12,,,,3099,기타운동장,공지,2002,연립주택,,220,1
서울특별시 종로구 무악동 46번지,11110,18700,0,46,0,1.00E+12,경희궁 롯데캐슬,,,1000,어린이놀이터,,2006,복리시설,,432.5,1
서울특별시 종로구 무악동 46번지,11110,18700,0,46,0,1.00E+12,경희궁 롯데캐슬,,,6000,노인정,,2006,복리시설,,90.252,1
서울특별시 종로구 무악동 46번지,11110,18700,0,46,0,1.00E+12,경희궁 롯데캐슬,,,2099,기타집회장,,2006,복리시설,주민공동시설,357.7708,2
서울특별시 종로구 무악동 46번지,11110,18700,0,46,0,1.00E+12,경희궁 롯데캐슬,,,1000,어린이놀이터,,2006,복리시설,,432.5,1
서울특별시 종로구 무악동 46번지,11110,18700,0,46,0,1.00E+12,경희궁 롯데캐슬,,,6000,노인정,,2006,복리시설,,90.252,1
서울특별시 종로구 무악동 46번지,11110,18700,0,46,0,1.00E+12,경희궁 롯데캐슬,,,2099,기타집회장,,2006,복리시설,주민공동시설,357.7708,2
서울특별시 종로구 무악동 60번지,11110,18700,0,60,0,1.00E+12,,,,2099,기타집회장,독서실,2006,복리시설,독서실,122.67,1
서울특별시 종로구 무악동 89번지,11110,18700,0,89,0,1.00E+12,,,,5002,녹지시설,수경시설 휀스설치,2005,부대시설,,336.9,0
서울특별시 중구 회현동1가 37-6번지,11140,12100,0,37,6,1.00E+12,남산 롯데캐슬,,,90000,기타복리시설,,2006,복리시설,주민공동시설,631.35,1
서울특별시 중구 회현동1가 37-6번지,11140,12100,0,37,6,1.00E+12,남산 롯데캐슬,,,6000,노인정,,2006,복리시설,경로당,111.47,1
서울특별시 중구 회현동1가 37-6번지,11140,12100,0,37,6,1.00E+12,남산 롯데캐슬,,,90000,기타복리시설,,2006,복리시설,문고,141.56,1
서울특별시 중구 충무로5가 79-2번지,11140,13300,0,79,2,1.00E+12,충무로 헤센 스마트,,,90000,기타복리시설,주민공동시설,2006,복리시설,주민공동시설,129.93,1
서울특별시 중구 인현동2가 151-1번지,11140,13400,0,151,1,1.00E+12,세운 푸르지오 헤리시티,,,1000,어린이놀이터,,2001,아파트,복리시설,188.5,1
서울특별시 중구 인현동2가 151-1번지,11140,13400,0,151,1,1.00E+12,세운 푸르지오 헤리시티,,,6000,노인정,경로당,2001,아파트,복리시설,300.5563,1
서울특별시 중구 인현동2가 151-1번지,11140,13400,0,151,1,1.00E+12,세운 푸르지오 헤리시티,,,11099,기타아동관련시설,어린이집,2001,아파트,복리시설,347.7228,1
서울특별시 중구 인현동2가 151-1번지,11140,13400,0,151,1,1.00E+12,세운 푸르지오 헤리시티,,,1000,어린이놀이터,유아용놀이터,2001,아파트,복리시설,28.34,1
서울특별시 중구 인현동2가 151-1번지,11140,13400,0,151,1,1.00E+12,세운 푸르지오 헤리시티,,,10001,옥내운동시설,주민운동실,2001,아파트,복리시설,198.7815,1
서울특별시 중구 인현동2가 151-1번지,11140,13400,0,151,1,1.00E+12,세운 푸르지오 헤리시티,,,90000,기타복리시설,작은도서관,2001,아파트,복리시설,178.9192,1
서울특별시 중구 인현동2가 151-1번지,11140,13400,0,151,1,1.00E+12,세운 푸르지오 헤리시티,,,2001,회의장,입주자집회소,2001,아파트,복리시설,211.728,1
서울특별시 중구 인현동2가 151-1번지,11140,13400,0,151,1,1.00E+12,세운 푸르지오 헤리시티,,,90000,기타복리시설,주민전용창고,2001,아파트,복리시설,262.3698,6
서울특별시 중구 인현동2가 151-1번지,11140,13400,0,151,1,1.00E+12,세운 푸르지오 헤리시티,,,90000,기타복리시설,LONGE,2001,아파트,복리시설,321.2375,1
서울특별시 중구 묵정동 35번지,11140,13600,0,35,0,1.00E+12,힐스테이트 남산,,,90000,기타복리시설,주민공동시설,2005,부대시설,주민공동시설,1023.77,5
서울특별시 중구 묵정동 35번지,11140,13600,0,35,0,1.00E+12,힐스테이트 남산,,,90000,기타복리시설,주민운동시설,2005,부대시설,주민운동시설,226.32,1
서울특별시 중구 장충동2가 211번지,11140,14400,0,211,0,1.00E+12,파크원빌,,,5099,기타시설,정보문화실,2006,복리시설,,15.34,1
서울특별시 중구 장충동2가 211번지,11140,14400,0,211,0,1.00E+12,파크원빌,,,5099,기타시설,휴게시설,2006,복리시설,,60.43,1
서울특별시 중구 장충동2가 211번지,11140,14400,0,211,0,1.00E+12,파크원빌,,,5099,기타시설,주민운동시설,2006,복리시설,,38.93,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,1000,어린이놀이터,,2006,복리시설,,115,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,6000,노인정,,2006,복리시설,,243.223,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,2001,회의장,,2006,복리시설,,165.0408,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,,,어린이집,2006,복리시설,,339.2195,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,,,작은도서관,2006,복리시설,,165.0408,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,,,주민공동시설1,2006,복리시설,,869.4617,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,,,휴게라운지,2006,복리시설,,363.1282,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,3099,기타운동장,,2006,복리시설,,108.33,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,1000,어린이놀이터,,2006,복리시설,,115,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,6000,노인정,,2006,복리시설,,243.223,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,2001,회의장,,2006,복리시설,,165.0408,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,,,어린이집,2006,복리시설,,339.2195,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,,,작은도서관,2006,복리시설,,165.0408,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,,,주민공동시설1,2006,복리시설,,869.4617,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,,,휴게라운지,2006,복리시설,,363.1282,1
서울특별시 중구 을지로4가 310-2번지,11140,15000,0,310,2,1.00E+12,세운6-3-3 공동주택,,,3099,기타운동장,,2006,복리시설,,108.33,1
서울특별시 중구 을지로3가 227번지,11140,15500,0,227,0,1.00E+12,세운재정비촉진지구 3-8,,,90000,기타복리시설,,2006,복리시설,주민운동시설,593.1109,1
서울특별시 중구 을지로3가 227번지,11140,15500,0,227,0,1.00E+12,세운재정비촉진지구 3-8,,,90000,기타복리시설,,2006,복리시설,열린도서관,404.1126,1
서울특별시 중구 을지로3가 240-1번지,11140,15500,0,240,1,1.00E+12,세운재정비촉진지구 3-9구역 도시환경정비사업,,,6000,노인정,,2006,복리시설,경로당,152.6,1
서울특별시 중구 을지로3가 240-1번지,11140,15500,0,240,1,1.00E+12,세운재정비촉진지구 3-9구역 도시환경정비사업,,,1000,어린이놀이터,,2006,복리시설,어린이놀이터,124.35,2
서울특별시 중구 을지로3가 240-1번지,11140,15500,0,240,1,1.00E+12,세운재정비촉진지구 3-9구역 도시환경정비사업,,,90000,기타복리시설,,2006,복리시설,주민운동시설,425.76,1
서울특별시 중구 을지로3가 240-1번지,11140,15500,0,240,1,1.00E+12,세운재정비촉진지구 3-9구역 도시환경정비사업,,,11099,기타아동관련시설,,2006,복리시설,어린이집,224.29,1
서울특별시 중구 을지로3가 240-1번지,11140,15500,0,240,1,1.00E+12,세운재정비촉진지구 3-9구역 도시환경정비사업,,,90000,기타복리시설,,2006,복리시설,주민공동시설,426.66,1
서울특별시 중구 입정동 2-4번지,11140,15600,0,2,4,1.00E+12,.,,,1000,어린이놀이터,,2006,복리시설,어린이놀이터,94.5372,1
서울특별시 중구 입정동 2-4번지,11140,15600,0,2,4,1.00E+12,.,,,90000,기타복리시설,,2006,복리시설,주민운동시설,289.6258,1
서울특별시 중구 입정동 2-4번지,11140,15600,0,2,4,1.00E+12,.,,,6000,노인정,,2006,복리시설,경로당,254.3219,1
서울특별시 중구 입정동 2-4번지,11140,15600,0,2,4,1.00E+12,.,,,90000,기타복리시설,,2006,복리시설,작은도서관,161.6844,2
서울특별시 중구 입정동 2-4번지,11140,15600,0,2,4,1.00E+12,.,,,11099,기타아동관련시설,,2006,복리시설,어린이집,657.6903,1
서울특별시 중구 입정동 2-4번지,11140,15600,0,2,4,1.00E+12,.,,,90000,기타복리시설,,2006,복리시설,주민공동시설,968.047,1
서울특별시 중구 입정동 189-1번지,11140,15600,0,189,1,1.00E+12,힐스테이트 세운 센트럴 1단지,,,1000,어린이놀이터,,2006,복리시설,어린이놀이터,23.0451,1
서울특별시 중구 입정동 189-1번지,11140,15600,0,189,1,1.00E+12,힐스테이트 세운 센트럴 1단지,,,90000,기타복리시설,,2006,복리시설,옥외휴게공간,311.901,1
서울특별시 중구 입정동 189-1번지,11140,15600,0,189,1,1.00E+12,힐스테이트 세운 센트럴 1단지,,,6000,노인정,,2006,복리시설,경로당,211.847,1
서울특별시 중구 입정동 189-1번지,11140,15600,0,189,1,1.00E+12,힐스테이트 세운 센트럴 1단지,,,90000,기타복리시설,,2006,복리시설,어린이집,199.4078,1
서울특별시 중구 입정동 189-1번지,11140,15600,0,189,1,1.00E+12,힐스테이트 세운 센트럴 1단지,,,90000,기타복리시설,,2006,복리시설,주민공동시설,459.4818,3
서울특별시 중구 입정동 189-1번지,11140,15600,0,189,1,1.00E+12,힐스테이트 세운 센트럴 1단지,,,90000,기타복리시설,,2006,복리시설,작은도서관,148.3487,1
서울특별시 중구 입정동 189-1번지,11140,15600,0,189,1,1.00E+12,.,,,6000,노인정,,2006,복리시설,경로당,287.9889,1
서울특별시 중구 입정동 189-1번지,11140,15600,0,189,1,1.00E+12,.,,,90000,기타복리시설,,2006,복리시설,어린이집,199.2102,1
서울특별시 중구 입정동 189-1번지,11140,15600,0,189,1,1.00E+12,.,,,90000,기타복리시설,,2006,복리시설,주민공동시설,472.0825,4
서울특별시 중구 입정동 189-1번지,11140,15600,0,189,1,1.00E+12,.,,,90000,기타복리시설,,2006,복리시설,작은도서관,201.3344,1
서울특별시 중구 입정동 280번지,11140,15600,0,280,0,1.00E+12,힐스테이트 세운 센트럴 2단지,,,1000,어린이놀이터,,2006,복리시설,어린이놀이터,141.2649,2
서울특별시 중구 입정동 280번지,11140,15600,0,280,0,1.00E+12,힐스테이트 세운 센트럴 2단지,,,90000,기타복리시설,,2006,복리시설,주민운동시설,291.0299,1
서울특별시 중구 입정동 280번지,11140,15600,0,280,0,1.00E+12,힐스테이트 세운 센트럴 2단지,,,6000,노인정,,2006,복리시설,경로당,235.1925,1
서울특별시 중구 입정동 280번지,11140,15600,0,280,0,1.00E+12,힐스테이트 세운 센트럴 2단지,,,90000,기타복리시설,,2006,복리시설,작은도서관,184.1584,2
서울특별시 중구 입정동 280번지,11140,15600,0,280,0,1.00E+12,힐스테이트 세운 센트럴 2단지,,,11099,기타아동관련시설,,2006,복리시설,어린이집,571.3234,1
서울특별시 중구 입정동 280번지,11140,15600,0,280,0,1.00E+12,힐스테이트 세운 센트럴 2단지,,,90000,기타복리시설,,2006,복리시설,주민공동시설,634.5375,1
서울특별시 중구 입정동 280번지,11140,15600,0,280,0,1.00E+12,힐스테이트 세운 센트럴 2단지,,,,,기타복리시설,2006,복리시설,열린육아방,34.8637,1
서울특별시 중구 신당동 45번지,11140,16200,0,45,0,1.00E+12,청구 e편한세상,,,1000,어린이놀이터,어린이놀이터,2006,복리시설,어린이놀이터,1074.35,3
서울특별시 중구 신당동 45번지,11140,16200,0,45,0,1.00E+12,청구 e편한세상,,,6000,노인정,경로당,2006,복리시설,경로당,137.35,1
서울특별시 중구 신당동 45번지,11140,16200,0,45,0,1.00E+12,청구 e편한세상,,,90000,기타복리시설,주민공동시설,2006,복리시설,주민공동시설,782.33,1
서울특별시 중구 신당동 45번지,11140,16200,0,45,0,1.00E+12,청구 e편한세상,,,6000,노인정,경로당,2006,복리시설,경로당,83,1
서울특별시 중구 신당동 45번지,11140,16200,0,45,0,1.00E+12,청구 e편한세상,,,1000,어린이놀이터,어린이놀이터,2006,복리시설,어린이놀이터,133.97,1
서울특별시 중구 신당동 85-10번지,11140,16200,0,85,10,1.00E+12,신당KCC스위첸,,,1000,어린이놀이터,,2006,복리시설,,385.92,1
서울특별시 중구 신당동 85-10번지,11140,16200,0,85,10,1.00E+12,신당KCC스위첸,,,6000,노인정,경로당,2006,복리시설,,86.9851,1
서울특별시 중구 신당동 85-10번지,11140,16200,0,85,10,1.00E+12,신당KCC스위첸,,,,,어린이집,2006,복리시설,,99.3766,1
서울특별시 중구 신당동 85-10번지,11140,16200,0,85,10,1.00E+12,신당KCC스위첸,,,,,주민공동시설,2006,복리시설,,190.5116,2
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,1000,어린이놀이터,,2006,복리시설,,1368,5
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,3099,기타운동장,주민운동시설,2006,복리시설,,605,5
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,6000,노인정,경로당,2006,복리시설,,384.86,2
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,11099,기타아동관련시설,어린이집,2006,복리시설,,591.73,2
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,90000,기타복리시설,작은도서관,2006,복리시설,,215.72,2
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,10001,옥내운동시설,커뮤니티시설,2006,복리시설,,1668.22,1
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,1000,어린이놀이터,,2006,복리시설,,1368,5
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,3099,기타운동장,주민운동시설,2006,복리시설,,605,5
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,6000,노인정,경로당,2006,복리시설,,384.86,2
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,11099,기타아동관련시설,어린이집,2006,복리시설,,591.73,2
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,90000,기타복리시설,작은도서관,2006,복리시설,,215.72,2
서울특별시 중구 신당동 321-1번지,11140,16200,0,321,1,1.00E+12,신당제8구역 주택재개발정비사업,,,10001,옥내운동시설,커뮤니티시설,2006,복리시설,,1668.22,1
서울특별시 중구 신당동 840번지,11140,16200,0,840,0,1.00E+12,,,,1000,어린이놀이터,어린이놀이터,2006,복리시설,어린이놀이터,1161.17,1
서울특별시 중구 신당동 850번지,11140,16200,0,850,0,100310,신당푸르지오,,,2001,회의장,,2001,아파트,주민공동시설,120.32,1
서울특별시 중구 순화동 217번지,11140,16800,0,217,0,1.00E+12,,,,5000,공원또는 녹지시설,조경시설,2005,부대시설,조경시설,105.41,0
서울특별시 중구 중림동 152-1번지,11140,17100,0,152,1,1.00E+12,더플레이스충정로,,,90000,기타복리시설,,2006,복리시설,주민공동시설,300.02,0
서울특별시 중구 중림동 152-1번지,11140,17100,0,152,1,1.00E+12,더플레이스충정로,,,90000,기타복리시설,,2006,복리시설,근린생활시설,1197.05,0
서울특별시 중구 중림동 186-1번지,11140,17100,0,186,1,1.00E+21,"마포로 5구역 10,11지구 도시재개발정비사업",,,6000,노인정,경로당,2005,부대시설,,126.668,1
서울특별시 중구 중림동 186-1번지,11140,17100,0,186,1,1.00E+21,"마포로 5구역 10,11지구 도시재개발정비사업",,,2099,기타집회장,다목적룸,2005,부대시설,,87.0892,1
서울특별시 중구 중림동 186-1번지,11140,17100,0,186,1,1.00E+21,"마포로 5구역 10,11지구 도시재개발정비사업",,,2099,기타집회장,작은 도서관,2005,부대시설,,158.545,1
서울특별시 중구 중림동 186-1번지,11140,17100,0,186,1,1.00E+21,"마포로 5구역 10,11지구 도시재개발정비사업",,,2099,기타집회장,휘트니스/GX,2005,부대시설,,289.7006,1
서울특별시 중구 중림동 186-1번지,11140,17100,0,186,1,1.00E+21,"마포로 5구역 10,11지구 도시재개발정비사업",,,1000,어린이놀이터,,2005,부대시설,,242.1137,1
서울특별시 중구 만리동2가 10번지,11140,17400,0,10,0,1.00E+12,서울역 한라비발디 센트럴,,,1000,어린이놀이터,,2006,복리시설,,422,1
서울특별시 중구 만리동2가 10번지,11140,17400,0,10,0,1.00E+12,서울역 한라비발디 센트럴,,,6000,노인정,,2006,복리시설,경로당,95.4275,1
서울특별시 중구 만리동2가 10번지,11140,17400,0,10,0,1.00E+12,서울역 한라비발디 센트럴,,,2099,기타집회장,,2006,복리시설,주민공동시설,193.5096,1
서울특별시 중구 만리동2가 10번지,11140,17400,0,10,0,1.00E+12,서울역 한라비발디 센트럴,,,90000,기타복리시설,,2004,생활편익시설,근린생활시설,1659.8926,1
서울특별시 중구 만리동2가 176-1번지,11140,17400,0,176,1,1.00E+12,서울역센트럴자이,,,90000,기타복리시설,,2004,생활편익시설,근린생활시설,4540.67,2
서울특별시 중구 만리동2가 176-1번지,11140,17400,0,176,1,1.00E+12,서울역센트럴자이,,,5099,기타시설,,2006,복리시설,주민운동시설,1158.96,4
서울특별시 중구 만리동2가 176-1번지,11140,17400,0,176,1,1.00E+12,서울역센트럴자이,,,6000,노인정,,2006,복리시설,경로당,254.17,1
서울특별시 중구 만리동2가 176-1번지,11140,17400,0,176,1,1.00E+12,서울역센트럴자이,,,5099,기타시설,,2006,복리시설,주민공동시설 등,1341.47,2
서울특별시 중구 만리동2가 176-1번지,11140,17400,0,176,1,1.00E+12,서울역센트럴자이,,,11099,기타아동관련시설,보육시설,2006,복리시설,보육시설,975.35,1
서울특별시 중구 만리동2가 218-105번지,11140,17400,0,218,105,1.00E+12,만리동예술인협동조합주택,,,90000,기타복리시설,,2006,복리시설,창고,40.66,1
서울특별시 중구 만리동2가 218-105번지,11140,17400,0,218,105,1.00E+12,만리동예술인협동조합주택,,,90000,기타복리시설,,2006,복리시설,,34.59,1
서울특별시 중구 만리동2가 218-105번지,11140,17400,0,218,105,1.00E+12,만리동 예술인 협동조합형 공공주택,,,90000,기타복리시설,,2006,복리시설,창고,40.66,1
서울특별시 중구 만리동2가 218-105번지,11140,17400,0,218,105,1.00E+12,만리동 예술인 협동조합형 공공주택,,,90000,기타복리시설,,2006,복리시설,,31.66,1
서울특별시 중구 만리동2가 218-105번지,11140,17400,0,218,105,1.00E+12,만리동 예술인 협동조합형 공공주택,,,90000,기타복리시설,,2006,복리시설,자전거보관대,9.02,1
서울특별시 중구 만리동2가 273번지,11140,17400,0,273,0,1.00E+21,,,,1000,어린이놀이터,실내 어린이놀이터,2006,복리시설,어린이놀이터,121,1
서울특별시 중구 만리동2가 273번지,11140,17400,0,273,0,1.00E+21,,,,1000,어린이놀이터,실내 어린이놀이터,2006,복리시설,어린이놀이터,121,1
서울특별시 중랑구 면목동 1-41번지,11260,10100,0,1,41,1.01E+12,,,,5099,기타시설,주차장,2005,부대시설,주차장,126,0
서울특별시 중랑구 면목동 20-40번지,11260,10100,0,20,40,1.01E+12,면목동 준공공임대주택,,,90000,기타복리시설,세대창고,2001,아파트,,42.87,1
서울특별시 중랑구 면목동 55-14번지,11260,10100,0,55,14,1.01E+12,용마산 모아엘가 파크포레,,,3099,기타운동장,옥외운동시설,2006,복리시설,주민운동시설,104.34,1
서울특별시 중랑구 면목동 55-14번지,11260,10100,0,55,14,1.01E+12,용마산 모아엘가 파크포레,,,1000,어린이놀이터,,2006,복리시설,어린이놀이터,419.54,1
서울특별시 중랑구 면목동 55-14번지,11260,10100,0,55,14,1.01E+12,용마산 모아엘가 파크포레,,,6000,노인정,,2006,복리시설,경로당,88.22,1
서울특별시 중랑구 면목동 55-14번지,11260,10100,0,55,14,1.01E+12,용마산 모아엘가 파크포레,,,10001,옥내운동시설,,2006,복리시설,주민운동시설,160.4,1
서울특별시 중랑구 면목동 184-2번지,11260,10100,0,184,2,1.01E+12,현대휴온 아파트,,,90000,기타복리시설,,2006,복리시설,주민공동시설,128,3
서울특별시 중랑구 면목동 193-1번지,11260,10100,0,193,1,1.01E+12,,,,1000,어린이놀이터,,2006,복리시설,,1079.27,2
서울특별시 중랑구 면목동 194-33번지,11260,10100,0,194,33,1.00E+21,서울특별시 중랑구 면목동 194번지 일대 가로주택정비사업,,,,,라운지카페,2006,복리시설,,69.214,1
서울특별시 중랑구 면목동 194-33번지,11260,10100,0,194,33,1.00E+21,서울특별시 중랑구 면목동 194번지 일대 가로주택정비사업,,,,,주민운동시설,2006,복리시설,,202.1085,1
서울특별시 중랑구 면목동 194-33번지,11260,10100,0,194,33,1.00E+21,서울특별시 중랑구 면목동 194번지 일대 가로주택정비사업,,,,,세대창고,2006,복리시설,,1078.2896,1
서울특별시 중랑구 면목동 194-33번지,11260,10100,0,194,33,1.00E+21,서울특별시 중랑구 면목동 194번지 일대 가로주택정비사업,,,,,경로당,2006,복리시설,,89.204,1
서울특별시 중랑구 면목동 402-18번지,11260,10100,0,402,18,1.01E+12,현대캐슬,,,2001,회의장,주민공동시설,2003,다세대주택,도시형생활주택,20.08,1
서울특별시 중랑구 면목동 494번지,11260,10100,0,494,0,1.01E+12,,,,5002,녹지시설,녹지,2001,아파트,,3804.57,1
서울특별시 중랑구 면목동 494번지,11260,10100,0,494,0,1.01E+12,,,,1000,어린이놀이터,어린이놀이터,2001,아파트,,368.12,1
서울특별시 중랑구 면목동 1447번지,11260,10100,0,1447,0,1.01E+12,용마산하늘채,,,6000,노인정,경로당,2006,복리시설,경로당,143.0967,1
서울특별시 중랑구 면목동 1447번지,11260,10100,0,1447,0,1.01E+12,용마산하늘채,,,1000,어린이놀이터,어린이놀이터,2006,복리시설,어린이놀이터,681.93,1
서울특별시 중랑구 면목동 1447번지,11260,10100,0,1447,0,1.01E+12,용마산하늘채,,,3099,기타운동장,주민공동시설,2006,복리시설,주민공동시설,653.3096,1
서울특별시 중랑구 면목동 1447번지,11260,10100,0,1447,0,1.01E+12,용마산하늘채,,,1000,어린이놀이터,어린이놀이터,2006,복리시설,어린이놀이터,725.1,1
서울특별시 중랑구 면목동 1447번지,11260,10100,0,1447,0,1.01E+12,용마산하늘채,,,6000,노인정,경로당,2006,복리시설,경로당,143.0967,1
서울특별시 중랑구 면목동 1447번지,11260,10100,0,1447,0,1.01E+12,용마산하늘채,,,3099,기타운동장,주민공동시설,2006,복리시설,주민공동시설,653.3096,1
서울특별시 중랑구 면목동 1499번지,11260,10100,0,1499,0,1.00E+21,,,,5099,기타시설,어린이놀이터 1/2,2006,복리시설,주차장,139.65,1
서울특별시 중랑구 면목동 1513번지,11260,10100,0,1513,0,1.01E+12,,,,5099,기타시설,cctv 교체 및 증설,2006,복리시설,cctv 설치 유지 및 방범,0,35
